stock_name,date,closing_price
MSH,11/11/2019,52.9
MSH,11/08/2019,52.0
MSH,11/07/2019,50.9
MSH,11/06/2019,51.0
MSH,11/05/2019,51.9
MSH,11/04/2019,53.7
MSH,11/01/2019,54.6
MSH,10/31/2019,54.0
MSH,10/30/2019,54.5
MSH,10/29/2019,55.3
MSH,10/28/2019,55.1
MSH,10/25/2019,55.7
MSH,10/24/2019,55.8
MSH,10/23/2019,55.5
MSH,10/22/2019,55.5
MSH,10/21/2019,54.7
MSH,10/18/2019,55.5
MSH,10/17/2019,55.5
MSH,10/16/2019,55.8
MSH,10/15/2019,56.0
MSH,10/14/2019,56.0
MSH,10/11/2019,57.3
MSH,10/10/2019,57.3
MSH,10/09/2019,58.1
MSH,10/08/2019,58.1
MSH,10/07/2019,58.0
MSH,10/04/2019,59.4
MSH,10/03/2019,56.7
MSH,10/02/2019,56.8
MSH,10/01/2019,55.8
MSH,09/30/2019,56.5
MSH,09/27/2019,57.9
MSH,09/26/2019,58.0
MSH,09/25/2019,57.5
MSH,09/24/2019,56.4
MSH,09/23/2019,55.5
MSH,09/20/2019,55.8
MSH,09/19/2019,55.7
MSH,09/18/2019,55.4
MSH,09/17/2019,55.4
MSH,09/16/2019,55.2
MSH,09/13/2019,56.5
MSH,09/12/2019,56.6
MSH,09/11/2019,56.6
MSH,09/10/2019,56.6
MSH,09/09/2019,56.5
MSH,09/06/2019,55.5
MSH,09/05/2019,55.0
MSH,09/04/2019,54.5
MSH,09/03/2019,57.5
MSH,08/30/2019,58.0
MSH,08/29/2019,57.7
MSH,08/28/2019,57.5
MSH,08/27/2019,59.9
MSH,08/26/2019,60.2
MSH,08/23/2019,60.7
MSH,08/22/2019,61.2
MSH,08/21/2019,60.6
MSH,08/20/2019,61.0
MSH,08/19/2019,60.8
MSH,08/16/2019,61.0
MSH,08/15/2019,61.0
MSH,08/14/2019,61.7
MSH,08/13/2019,62.0
MSH,08/12/2019,61.4
MSH,08/09/2019,64.5
MSH,08/08/2019,65.3
MSH,08/07/2019,64.5
MSH,08/06/2019,63.7
MSH,08/05/2019,64.8
MSH,08/02/2019,63.9
MSH,08/01/2019,60.3
MSH,07/31/2019,60.0
MSH,07/30/2019,59.7
MSH,07/29/2019,59.9
MSH,07/26/2019,60.1
MSH,07/25/2019,60.8
MSH,07/24/2019,60.4
MSH,07/23/2019,60.5
MSH,07/22/2019,60.0
MSH,07/19/2019,59.6
MSH,07/18/2019,61.2
MSH,07/17/2019,61.5
MSH,07/16/2019,62.7
MSH,07/15/2019,61.2
MSH,07/12/2019,61.5
MSH,07/11/2019,61.0
MSH,07/10/2019,61.4
MSH,07/09/2019,62.1
MSH,07/08/2019,62.0
MSH,07/05/2019,62.7
MSH,07/04/2019,62.0
MSH,07/03/2019,60.8
MSH,07/02/2019,60.8
MSH,07/01/2019,60.1
MSH,06/28/2019,60.0
